ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3660407,Roma,29-01-2018,16:00,Tamponamento,,Sereno,Buona,1,0,0,0
3660408,Roma,25-01-2018,16:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3660410,Roma,28-01-2018,12:45,Tamponamento Multiplo,,Sereno,Buona,6,2,0,0
3660413,Roma,29-01-2018,16:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3660428,Roma,28-01-2018,18:45,Veicolo in marcia contro veicolo fermo,,Sereno,Sufficiente,3,0,0,0
3660433,Roma,29-01-2018,10:40,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3660506,Roma,28-01-2018,19:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3660507,Roma,25-01-2018,18:45,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3660546,Roma,29-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3660573,Roma,25-01-2018,13:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3660627,Roma,27-01-2018,17:21,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3660648,Roma,29-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Insufficiente,6,0,0,0
3660651,Roma,29-01-2018,18:15,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3660662,Roma,29-01-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3660720,Roma,29-01-2018,18:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3660835,Roma,29-01-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3660836,Roma,29-01-2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3660840,Roma,29-01-2018,13:05,Investimento di pedone,,Sereno,Buona,1,1,0,0
3661057,Roma,29-01-2018,19:30,Investimento di pedone,,Sereno,Sufficiente,1,0,0,1
3661063,Roma,29-01-2018,07:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3661067,Roma,29-01-2018,12:30,Tamponamento,,Sereno,Buona,3,0,0,0
3661071,Roma,29-01-2018,18:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3661086,Roma,29-01-2018,21:07,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661097,Roma,29-01-2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3661104,Roma,29-01-2018,06:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661105,Roma,29-01-2018,15:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661106,Roma,29-01-2018,14:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3661127,Roma,29-01-2018,09:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661129,Roma,29-01-2018,10:00,Tamponamento,,Sereno,Buona,3,0,0,0
3661133,Roma,29-01-2018,18:45,Tamponamento,,Sereno,Sufficiente,4,0,0,0
3661135,Roma,29-01-2018,12:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3661139,Roma,29-01-2018,14:30,Tamponamento,,Sereno,Buona,1,1,0,0
3661140,Roma,29-01-2018,08:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661142,Roma,29-01-2018,16:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3661153,Roma,29-01-2018,19:20,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3661171,Roma,29-01-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661175,Roma,29-01-2018,13:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661176,Roma,29-01-2018,21:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,0,3,0,0
3661188,Roma,29-01-2018,14:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661189,Roma,29-01-2018,19:50,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3661199,Roma,29-01-2018,16:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3661208,Roma,29-01-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661214,Roma,29-01-2018,17:00,Tamponamento,,Sereno,Buona,1,2,0,0
3661215,Roma,29-01-2018,12:10,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3661218,Roma,29-01-2018,19:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,0,1,0
3661219,Roma,30-01-2018,07:30,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3661224,Roma,30-01-2018,07:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3661265,Roma,29-01-2018,15:10,Tamponamento,,Sereno,Buona,1,1,0,0
3661268,Roma,29-01-2018,08:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3661293,Roma,29-01-2018,19:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3661300,Roma,28-01-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661322,Roma,29-01-2018,16:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3661334,Roma,30-01-2018,01:15,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3661338,Roma,29-01-2018,10:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661360,Roma,30-01-2018,07:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3661361,Roma,28-01-2018,20:40,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3661375,Roma,30-01-2018,09:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3661398,Roma,29-01-2018,11:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3661408,Roma,30-01-2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3661416,Roma,29-01-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3661453,Roma,30-01-2018,08:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3661456,Roma,29-01-2018,08:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3661458,Roma,29-01-2018,09:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661467,Roma,29-01-2018,12:00,Tamponamento,,Sereno,Buona,2,0,0,0
3661468,Roma,29-01-2018,18:15,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3661469,Roma,29-01-2018,19:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661478,Roma,30-01-2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3661491,Roma,30-01-2018,09:50,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3661505,Roma,28-01-2018,17:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661508,Roma,30-01-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3661515,Roma,29-01-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3661534,Roma,27-01-2018,23:45,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3661559,Roma,29-01-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3661596,Roma,30-01-2018,02:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3661604,Roma,30-01-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,1,0,0
3661606,Roma,26-01-2018,12:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3661624,Roma,28-01-2018,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3661631,Roma,29-01-2018,00:15,Scontro frontale fra veicoli in marcia,,Sereno,Insufficiente,3,0,0,0
3661669,Roma,28-01-2018,09:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3661708,Roma,30-01-2018,10:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661720,Roma,29-01-2018,09:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3661768,Roma,30-01-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3661792,Roma,30-01-2018,08:25,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3661825,Roma,30-01-2018,12:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3661837,Roma,29-01-2018,10:15,Tamponamento,,Sereno,Buona,2,0,0,0
3661841,Roma,30-01-2018,08:26,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3661859,Roma,30-01-2018,06:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3661898,Roma,29-01-2018,19:50,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3661985,Roma,29-01-2018,10:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3662007,Roma,30-01-2018,13:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3662047,Roma,30-01-2018,14:10,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662104,Roma,30-01-2018,14:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3662118,Roma,30-01-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662210,Roma,30-01-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662236,Roma,30-01-2018,16:10,Tamponamento,,Sereno,Buona,3,0,0,0
3662319,Roma,30-01-2018,09:30,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3662346,Roma,30-01-2018,16:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3662396,Roma,30-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3662419,Roma,30-01-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662424,Roma,30-01-2018,17:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662440,Roma,30-01-2018,17:35,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3662454,Roma,30-01-2018,10:15,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662477,Roma,30-01-2018,18:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3662490,Roma,30-01-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3662493,Roma,30-01-2018,09:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,0,1,0
3662565,Roma,30-01-2018,17:10,Tamponamento,,Sereno,Buona,2,0,0,0
3662569,Roma,30-01-2018,15:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3662853,Roma,29-01-2018,19:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,3,0,0,0
3662857,Roma,30-01-2018,20:25,Investimento di pedone,,Sereno,Buona,2,1,0,0
3662860,Roma,30-01-2018,18:45,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3662871,Roma,30-01-2018,16:10,Tamponamento,,,,2,0,0,0
3662907,Roma,30-01-2018,11:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3662910,Roma,30-01-2018,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3662913,Roma,30-01-2018,16:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662916,Roma,30-01-2018,19:45,Tamponamento,,Sereno,Buona,1,1,0,0
3662920,Roma,30-01-2018,20:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Insufficiente,6,0,0,0
3662923,Roma,30-01-2018,05:45,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662926,Roma,30-01-2018,13:06,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662929,Roma,30-01-2018,08:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662932,Roma,30-01-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3662934,Roma,30-01-2018,04:30,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3662935,Roma,30-01-2018,15:30,Tamponamento Multiplo,,Sereno,Sufficiente,3,1,0,0
3662937,Roma,30-01-2018,09:10,Tamponamento,,Sereno,Buona,2,0,0,0
3662942,Roma,30-01-2018,18:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3662943,Roma,30-01-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3662949,Roma,30-01-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3662963,Roma,30-01-2018,06:30,Scontro laterale fra veicoli in marcia,,Nebbia,Sufficiente,4,0,0,0
3662977,Roma,30-01-2018,18:20,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3662979,Roma,30-01-2018,12:15,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3662982,Roma,30-01-2018,19:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3662985,Roma,30-01-2018,20:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,1,0,0
3662987,Roma,30-01-2018,13:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3662989,Roma,30-01-2018,19:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3663031,Roma,30-01-2018,08:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3663032,Roma,30-01-2018,12:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3663033,Roma,31-01-2018,02:30,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3663065,Roma,29-01-2018,23:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663069,Roma,30-01-2018,20:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3663076,Roma,30-01-2018,08:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3663080,Roma,30-01-2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663081,Roma,30-01-2018,21:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3663092,Roma,31-01-2018,08:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663108,Roma,30-01-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663109,Roma,30-01-2018,07:35,Scontro laterale fra veicoli in marcia,,Nebbia,Sufficiente,3,0,0,0
3663111,Roma,30-01-2018,09:45,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3663113,Roma,30-01-2018,13:05,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3663114,Roma,30-01-2018,16:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663117,Roma,30-01-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3663123,Roma,31-01-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3663133,Roma,30-01-2018,20:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3663138,Roma,30-01-2018,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3663142,Roma,29-01-2018,11:30,Tamponamento,,Sereno,Buona,2,0,0,0
3663145,Roma,30-01-2018,09:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3663151,Roma,31-01-2018,08:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3663153,Roma,30-01-2018,17:45,Investimento di pedone,,Sereno,Insufficiente,1,1,0,0
3663158,Roma,30-01-2018,19:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3663209,Roma,30-01-2018,07:20,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3663210,Roma,30-01-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3663222,Roma,31-01-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3663226,Roma,29-01-2018,15:30,Tamponamento,,Sereno,Buona,3,0,0,0
3663232,Roma,31-01-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3663251,Roma,31-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3663284,Roma,28-01-2018,16:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,4,0,0,0
3663302,Roma,26-01-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3663355,Roma,30-01-2018,10:40,Investimento di pedone,,Sereno,Buona,2,0,0,0
3663359,Roma,31-01-2018,08:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3663371,Roma,31-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3663376,Roma,30-01-2018,09:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3663381,Roma,31-01-2018,10:15,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3663394,Roma,31-01-2018,00:25,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
3663400,Roma,30-01-2018,12:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3663402,Roma,29-01-2018,10:30,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3663406,Roma,30-01-2018,05:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,1,0,0
3663425,Roma,31-01-2018,10:35,Tamponamento,,Sereno,Buona,2,0,0,0
3663514,Roma,28-01-2018,17:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3663521,Roma,31-01-2018,11:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3663525,Roma,31-01-2018,11:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3663528,Roma,30-01-2018,05:31,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3663544,Roma,30-01-2018,05:32,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,3,0,0,0
3663547,Roma,31-01-2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3663561,Roma,30-01-2018,05:34,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3663585,Roma,31-01-2018,07:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,0,3,0,0
3663598,Roma,31-01-2018,11:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3663648,Roma,31-01-2018,12:15,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3663792,Roma,31-01-2018,14:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3663794,Roma,31-01-2018,08:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3663842,Roma,31-01-2018,14:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3663857,Roma,31-01-2018,15:20,Tamponamento Multiplo,,Nuvoloso,Buona,4,0,0,0
3664049,Roma,31-01-2018,12:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3664066,Roma,31-01-2018,11:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3664067,Roma,31-01-2018,11:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3664079,Roma,31-01-2018,11:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3664085,Roma,31-01-2018,16:40,Veicolo in marcia contro veicolo arresto,,Sereno,Sufficiente,4,0,0,0
3664135,Roma,31-01-2018,17:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,7,0,0,0
3664147,Roma,31-01-2018,15:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3664264,Roma,30-01-2018,23:30,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,0,0,0
3664269,Roma,31-01-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3664278,Roma,31-01-2018,13:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3664521,Roma,31-01-2018,18:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,4,1,0,1
3664531,Roma,31-01-2018,16:50,Investimento di pedone,,,,2,0,0,0
3664540,Roma,31-01-2018,17:45,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3664549,Roma,31-01-2018,13:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3664556,Roma,31-01-2018,18:00,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3664559,Roma,31-01-2018,19:45,Tamponamento,,Sereno,Sufficiente,1,2,0,0
3664560,Roma,31-01-2018,19:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3664572,Roma,31-01-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,0,1,0,0
3664578,Roma,31-01-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3664584,Roma,31-01-2018,15:50,Tamponamento,,Sereno,Buona,1,1,0,0
3664588,Roma,28-01-2018,14:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3664613,Roma,31-01-2018,18:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3664631,Roma,31-01-2018,16:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3664641,Roma,31-01-2018,22:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3664642,Roma,31-01-2018,19:30,Investimento di pedone,,Sereno,Buona,2,1,0,0
3664644,Roma,31-01-2018,13:20,Tamponamento,,Sereno,Buona,1,1,0,0
3664648,Roma,31-01-2018,14:25,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3664655,Roma,31-01-2018,22:50,Fuoriuscita dalla sede stradale,,Sereno,Buona,1,0,0,0
3664665,Roma,31-01-2018,12:30,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3664668,Roma,31-01-2018,17:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3664674,Roma,31-01-2018,17:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3664677,Roma,31-01-2018,08:30,Tamponamento,,Sereno,Buona,1,2,0,0
3664695,Roma,31-01-2018,16:30,Veicolo in marcia contro veicolo in sosta,,,,1,0,0,0
3664725,Roma,31-01-2018,19:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3664737,Roma,31-01-2018,12:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3664752,Roma,31-01-2018,19:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3664759,Roma,31-01-2018,14:10,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3664767,Roma,31-01-2018,16:22,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3664785,Roma,31-01-2018,16:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,1,0,0
3664807,Roma,29-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3664808,Roma,31-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3664843,Roma,31-01-2018,14:25,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Buona,2,0,0,0
3664864,Roma,31-01-2018,11:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3664887,Roma,31-01-2018,13:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3664906,Roma,29-01-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3664942,Roma,31-01-2018,15:00,Tamponamento,,Sereno,Buona,0,3,0,0
3664951,Roma,31-01-2018,19:20,Investimento di pedone,,Sereno,Buona,0,2,0,0
3664984,Roma,31-01-2018,10:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3664993,Roma,31-01-2018,14:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3665088,Roma,30-01-2018,05:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3665117,Roma,30-01-2018,05:36,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3665123,Roma,31-01-2018,15:20,Tamponamento,,Nuvoloso,Buona,0,2,0,0
3665137,Roma,30-01-2018,05:37,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3665220,Roma,31-01-2018,17:20,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3665663,Roma,26-01-2018,14:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3666060,Roma,31-01-2018,12:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3666138,Roma,31-01-2018,12:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3666224,Roma,31-01-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
